seqno,organizer,no,address,tax_id_number,twd97x,twd97y,wgs84ax,wgs84ay,date
930,柏源盛商行,T6500656,新北市板橋區中正路379巷11號1樓,26752552,295742.68,2768285.6400000001,121.4532445758,25.0219529656,20230731
931,小潘蛋糕坊有限公司國慶廠,65006537,新北市板橋區國慶路29巷7號,54277088,296306.36,2765427.3100000001,121.4587338679,24.9961305857,20230731
932,宸品有限公司(汐止廠),65006541,新北市汐止區中興路34號(1樓),80680508,314313.22,2772592.04,121.6374453288,25.0601552679,20230731
933,八八口食品股份有限公司,65006562,新北市三重區光復路1段79號3樓,52917566,297648.88,2771397.0600000001,121.4722393188,25.0499841185,20230731
934,馨逸企業股份有限公司,65006564,新北市新店區寶興路45巷8弄12號3樓,42865168,305584.97,2763082.9500000002,121.5505550555,24.9746539016,20230731
935,香帥蛋糕有限公司,65006524,新北市汐止區汐萬路1段211巷26號(1、2、3、4、5樓),53226549,315684.13,2773883.9100000001,121.6510942551,25.0717590163,20230731
936,大堡口福食品有限公司(土城廠),65006570,新北市土城區承天路83之13號,54723019,294486.37,2761722.1299999999,121.4405853297,24.9627341985,20230731
937,典茶實業有限公司,65006589,新北市深坑區北深路3段266號1樓,54140181,310434.78,2766441.5,121.5987360889,25.0047892164,20230731
938,珍香食品有限公司,65006591,新北市汐止區南陽街250號,13098792,313266.29,2772215.5699999998,121.6270518374,25.0568007952,20230731
939,本家食品有限公司,65006593,新北市新莊區思源路112巷2號1樓,46393605,296452.85,2771030.3599999999,121.4603736919,25.0467108021,20230731
940,德麥食品股份有限公司(新北廠),65006594,新北市五股區五權五路31號(2、3、4樓),23420497,295608.89,2773160.9900000002,121.4520803097,25.0659718293,20230731
941,品樂坊食品有限公司,65006595,新北市中和區民享街4號(L棟1、2樓),68212614,297807.86,2766451.0099999998,121.4736434371,25.0053259715,20230731
942,台雞食品有限公司,65006600,新北市土城區中山路95號,67313305,293660.78,2762589.1800000002,121.4324363738,24.9705859794,20230731
943,世界阿一鮑魚有限公司,65006611,新北市樹林區太順街114巷3號1樓,53427270,291872.84,2763445.7200000002,121.4147541034,24.9783694209,20230731
944,高師傅菓子工房,65006621,新北市新店區寶橋路154巷2號3樓,10340669,305392.39,2763296.52,121.5486561894,24.9765890761,20230731
945,樂齊有限公司,65006623,新北市三重區興德路103號(1樓),68563483,297599.52,2771770.71,121.4717630894,25.0533589792,20230731
946,農七十生物科技有限公司,65006626,新北市中和區建一路148號4樓,23996555,299256.92,2765733.7000000002,121.4879736367,24.9988037014,20230731
947,易壯生物科技有限公司,65006640,新北市板橋區干城路14號(1樓),67275908,296386.61,2765165.3199999998,121.4595200003,24.9937628433,20230731
948,大梵天實業股份有限公司,65006653,新北市新店區中正路538巷3號3樓,65120302,303938.65,2764161.7799999998,121.5342913551,24.9844530583,20230731
949,駿融蔘藥生技股份有限公司三峽廠,65006672,新北市三峽區添福14-24號(1樓),4985001,287738.44,2755006.6899999999,121.3735734607,24.9022880707,20230731
950,富欣食品有限公司,65006679,新北市樹林區民權街5巷19弄16號(二樓),28927092,289935.8,2761278.73,121.395505344,24.9588576203,20230731
951,路易莎職人咖啡股份有限公司(新北廠),65006690,新北市五股區五權路7巷10號6樓,54857699,295208.28,2773077.6000000001,121.4481067434,25.0652310785,20230731
952,啟陞食品行,65006695,新北市三重區中興北街160巷16號(1樓),25562870,297220.8,2772154.9500000002,121.4680228317,25.0568398296,20230731
953,意一堂國際有限公司,65006696,新北市新店區中正路501之18號3樓,52696085,303867.22,2764068.9100000001,121.53358013,24.9836171702,20230731
954,美食多實業股份有限公司,65006698,新北市新莊區新樹路319號,12979278,293737.69,2767968.5600000001,121.4333684442,25.0191495788,20230731
955,港苑食品有限公司,65006740,新北市新店區民權路90巷36號,69040604,304168.03,2764123.3300000001,121.5365619105,24.9840977439,20230731
956,亞多夢股份有限公司五股廠,65006751,新北市五股區五權七路77號,53724216,295774.9,2773679.1600000001,121.4537430434,25.0706448984,20230731
957,吉力家有限公司,65006752,新北市汐止區大同路2段139號2樓,55116201,315679.58,2773067.3900000001,121.6510101762,25.0643878998,20230731
958,漢易科技有限公司,65006782,新北市新莊區五權一路3號4樓之1,52868256,296144.93,2773120.75,121.4573921085,25.0655922866,20230731
959,駟馬國際股份有限公司,65006794,新北市樹林區西圳街1段117之3號(1、2、3樓),67321121,290239,2761822.2799999998,121.3985239193,24.9637568322,20230731
960,大當家食品股份有限公司,65006811,新北市板橋區信義路163巷1號5樓,65278865,296334.62,2765054.0600000001,121.4590012489,24.9927599865,20230731
961,東爵企業有限公司,65006826,新北市樹林區東順街109號,23044064,291193.9,2763119.3999999999,121.4080195212,24.9754419168,20230731
962,嶢陽茶行貿易有限公司,65006828,新北市新莊區五權一路1號5樓之1,4285083,296087.78,2773055.9300000002,121.4568234751,25.0650088021,20230731
963,三澧企業股份有限公司,65006843,新北市五股區五權五路3號,16098275,295391.7,2772864.3500000001,121.4499177968,25.0633003489,20230731
964,忕吉小吃股份有限公司五股食品廠,65006868,新北市五股區五工一路109號2樓,54752668,296032.41,2773662.6800000002,121.4562949358,25.0704882791,20230731
965,金色三麥餐飲股份有限公司,65006869,新北市三重區光復路一段101號3樓,24692475,297647.44,2771517.4199999999,121.47222926,25.0510707948,20230731
966,名品客家美食行,T6500666,新北市中和區中正路51號1樓,26529956,300648.85,2765133.9100000001,121.5017407363,24.9933428945,20230731
967,勗聖食品有限公司,65006909,新北市樹林區樹中街6號(1樓),28798175,292463.9,2764294.3500000001,121.4206345239,24.9860144885,20230731
968,泰康生技股份有限公司,65006959,新北市板橋區和平路6巷1號4樓,24690820,296301.15,2765165.4500000002,121.4586734301,24.9937666472,20230731
969,祐旭食品有限公司,65006965,新北市中和區立德街72巷34號(1樓),45074126,299232.29,2766826.3300000001,121.4877686355,25.0086688174,20230731
970,逢源生物科技有限公司,65006976,新北市中和區立德街160號4樓,42727089,299037.29,2766847.5,121.4858375054,25.0088662357,20230731
971,甘泉生物科技股份有限公司,65006994,新北市新店區復興路45號2樓,24206501,304186.82,2764432.6299999999,121.5367601094,24.9868894377,20230731
972,牛筋學苑企業有限公司,65006995,新北市新店區寶興路45巷9弄8號,80056960,305465.64,2763078.5800000001,121.5493730204,24.9746188551,20230731
973,慈安食品有限公司,65007006,新北市八里區博物館路31號3樓,69427705,291744.96,2783863.7799999998,121.414106823,25.1627083456,20230731
974,彩富昌商行,65007039,新北市新莊區建國二路53號,31477042,293669.01,2768576.7200000002,121.4327071643,25.0246420029,20230731
975,優福國際發展有限公司,65007055,新北市土城區承天路8巷4號(1樓),54695082,294099.39,2761876.2999999998,121.4367577285,24.9641373324,20230731
976,漢記股份有限公司土城廠,65007064,新北市土城區中央路1段319號(1、2樓及地下1樓),53095716,294815.74,2763988.6899999999,121.4439207608,24.9831872867,20230731
977,長虹食品廠有限公司,65007065,新北市三重區重新路五段639之1號7樓,54505560,297101.88,2770666.73,121.4667933065,25.0434078484,20230731
978,歐迪農產食品行,65007075,新北市樹林區俊英街166巷10號(1樓),41076144,293104.26,2766635.2999999998,121.4270506975,25.0071308919,20230731
979,誼豐股份有限公司土城廠,65007085,新北市土城區忠承路87.91.95.99號5樓,42630873,294312.7,2761937.96,121.4388722951,24.9646877662,20230731
980,八方雲集國際股份有限公司(北新廠),65007092,新北市淡水區北新路2段76號,70472679,298326.51,2786416.1499999999,121.4794837375,25.185553834,20230731
981,禮忠食品有限公司,65007093,新北市新莊區新樹路527巷34號(1樓),69394900,293789.87,2766877.5699999998,121.4338508202,25.0092984757,20230731
982,鼎格有限公司,65007094,新北市三重區仁愛街245巷31號(1、2樓),66512657,299890.15,2774565.8100000001,121.4945663327,25.0785192047,20230731
983,諸葛四九食品有限公司,65007096,新北市樹林區俊興街229號(1、2樓),42725688,292149.22,2767515.3900000001,121.4176158057,25.015103306,20230731
984,貝絲國際有限公司,65007097,新北市中和區新民街112號5樓之3,89818390,298492.51,2766790.52,121.4804382149,25.0083693886,20230731
985,舞茶實業有限公司,65007098,新北市五股區中興路1段8號1樓、8之1號1樓,53696247,297376.87,2773993.8900000001,121.4696329088,25.0734368993,20230731
986,喬元手創食品有限公司,65007116,新北市新莊區建國一路288巷43號1樓,54734536,293818.33,2768701.3999999999,121.4341906535,25.0257633475,20230731
987,祁門有限公司,65007119,新北市汐止區康寧街169巷27之1號4樓之2,13057309,312816.04,2773539.8199999998,121.6226498887,25.0687745755,20230731
988,生安生物科技有限公司,65007135,新北市樹林區俊興街231號(1樓),42733337,292150.88,2767522.6400000001,121.4176324355,25.0151686894,20230731
989,奕泰農業科技有限公司,65007137,新北市土城區永豐路195巷7弄4號(1樓),47034425,297646.78,2763527.9399999999,121.47194691,24.9789413278,20230731
990,紅太陽廚房有限公司,65007152,新北市新莊區中港二街101號,97243307,295318.4,2770911.73,121.4491270271,25.0456741755,20230731
991,昌源豆皮有限公司,65007179,新北市樹林區西圳街1段115之2號(1、2樓),42729869,290251.84,2761791.8500000001,121.398650122,24.96348179,20230731
992,漢記股份有限公司(土城二廠),65007226,新北市土城區中央路1段319號(3、4樓),53095716,294815.74,2763988.6899999999,121.4439207608,24.9831872867,20230731
993,台品興業有限公司,T6500672,新北市汐止區忠三街9巷28號之1,70737209,313015.07,2774818.27,121.6246812091,25.0803078506,20230731
994,新加坡商粟野有限公司台灣分公司,65007236,新北市蘆洲區信義路73巷6號,24810276,298049.05,2774743.6600000001,121.4763220421,25.0801845865,20230731
995,三五生物科技股份有限公司,65007239,新北市汐止區康寧街169巷21號7樓之1,68305916,312825.02,2773462.2799999998,121.6227353815,25.0680742119,20230731
996,宇笛生物科技股份有限公司,65007250,新北市中和區立德街148巷52號6樓,12953312,299084.39,2766890.1000000001,121.4863056067,25.0092492874,20230731
997,芊語實業有限公司,65007281,新北市板橋區信義路165號2樓,66639825,296316.36,2765004.0600000001,121.4588187264,24.9923090814,20230731
998,海邊走走食品股份有限公司二廠,65007312,新北市淡水區中正東路1段3巷23號1樓,54710204,295551.33,2784231.5600000001,121.4518770931,25.1659182647,20230731
999,草系生活有限公司,65007319,新北市土城區中央路3段87號7樓之1,54151784,294207.47,2762283.0600000001,121.4378412027,24.9678064739,20230731
1000,明朝製麵有限公司,65007320,新北市樹林區忠信街15號3樓,50845258,291160.16,2767528.7200000002,121.4078167322,25.015250834,20230731
1001,味台食品工業股份有限公司,99603655,新北市三重區中興南街二九號,35187282,297430.61,2770788.0099999998,121.4700551506,25.0444924526,20230731
1002,翔旭工業有限公司,99616623,新北市鶯歌區大湖路642號,33964315,283740.55,2763097.8799999999,121.3341957865,24.9754316395,20230731
1003,民星食品廠,99606301,新北市三重區正義南路三一號,35882079,300250.06,2772637.29,121.498063648,25.0610967303,20230731
1004,福星製油廠有限公司,99618691,新北市汐止區大安街五六巷七弄一三號,33892853,318345.58,2774099.8900000001,121.6774851491,25.073590755,20230731
1005,福元化學製藥股份有限公司,99690245,新北市瑞芳區大寮路九五之一號,403405,328606.22,2776852.3799999999,121.7793456615,25.0979396355,20230731
1006,幸福兄弟企業股份有限公司,99613938,新北市樹林區太順街116號,15222727,291895.32,2763334.0699999998,121.4149734317,24.9773607978,20230731
1007,遠東乾燥股份有限公司,99604717,新北市新莊區新樹路三三三巷七號,34008038,293831.71,2767903.8199999998,121.4342979141,25.0185622967,20230731
1008,宏祺有限公司,99689914,新北市新莊區中正路六一巷五號,70693639,296666.08,2770222.1400000001,121.4624594911,25.0394075504,20230731
1009,豐譽食品工業股份有限公司,99616610,新北市鶯歌區大湖路七００巷四０號,44416771,283636.41,2763313.0699999998,121.3331695895,24.9773767493,20230731
1010,台灣省青果運銷合作社臺北分社新店綜合包裝場,99690344,新北市新店區寶興里寶高路六０號,33828500,305721.11,2763363.6099999999,121.5519146966,24.9771827213,20230731
1011,暉明食品廠有限公司,99616498,新北市板橋區中山路二段九０巷四七弄八號一樓,34574217,298133.13,2767491.1299999999,121.4769021555,25.0147059813,20230731
1012,長青生物科技製造廠,99602974,新北市三重區五華街七巷八一號,36289272,300105.38,2774820.5499999998,121.4967091492,25.0808118688,20230731
1013,怡樂熱帶植物食品工業工廠,99601788,新北市土城區中央路三段二三八之六號三樓,1858327,293266.58,2761906.8599999999,121.4285108169,24.9644371858,20230731
1014,日穗食品冷凍股份有限公司,99601053,新北市中和區中山路二段三五七巷六號,16354611,299346.3,2766284.3500000001,121.4888787969,25.0037720373,20230731
1015,水精企業股份有限公司新店廠,99614763,新北市新店區民權路一０二號三樓,34382843,304112.21,2764001.0899999999,121.5360041466,24.9829961739,20230731
1016,嘉珍食品行,99614398,新北市三重區仁愛街一二五巷六號,2181484,300089.89,2774222.4300000002,121.4965338901,25.0754126498,20230731
1017,信和股份有限公司,99601315,新北市五股區五權五路六號,22468253,295434.36,2772883.3799999999,121.450341177,25.0634707969,20230731
1018,久益化工股份有限公司新莊廠,99614454,新北市新莊區新樹路二六八巷七二號,22607585,293445.38,2767634.02,121.4304616696,25.0161376715,20230731
1019,常新食品企業有限公司三廠,99606127,新北市中和區立業路95號,15854384,299529.68,2766666.79,121.4907092345,25.00721876,20230731
1020,桂冠實業股份有限公司中和二廠,99616521,新北市中和區橋和路六Ｏ號,18868215,299431.27,2766437.3399999999,121.4897260057,25.0051505161,20230731
1021,禮美實業有限公司,99607537,新北市中和區立業路97號,23817407,299527.83,2766673.9300000002,121.4906911418,25.007283315,20230731
1022,巧莉食品有限公司,99604481,新北市中和區新民街九六號,86412467,298561.28,2766791.9700000002,121.4811195728,25.0083802362,20230731
1023,味香醬園廠有限公司,99618498,新北市中和區中正路一二０六巷五號一、二樓,16485249,298461.48,2767084.98,121.4801411479,25.0110287492,20230731
1024,中山龍鳳堂食品有限公司,99614767,新北市蘆洲區中山二路一九四號,86678178,297446.22,2774770.25,121.4703470986,25.0804436792,20230731
1025,全盛美食有限公司,99605077,新北市樹林區保安街三段一巷一號,53710249,291385.69,2766978.6600000001,121.4100347135,25.010278645,20230731
1026,嘉一香食品股份有限公司樹林廠,99604842,新北市樹林區俊安街四三號,22176410,292416.71,2767258.3999999999,121.4202581101,25.0127757215,20230731
1027,端陽食品有限公司,99601751,新北市樹林區佳園路3段101巷62弄10號,86803669,289754.83,2760291.2799999998,121.3936848051,24.9499474008,20230731
1028,山原盒餐食品股份有限公司,99612949,新北市樹林區忠愛街五號二、三樓,28376061,291280.21,2767581.3199999998,121.4090077034,25.0157224928,20230731
1029,豐品食品有限公司,99618430,新北市中和區連城路222巷6弄6號1樓,86981100,299565.97,2765626.98,121.4910313879,24.9978300825,20230731
1030,華禮企業股份有限公司,99614963,新北市新店區寶橋路二三五巷七號八樓,23162821,305668.61,2763713.77,121.5514088622,24.9803458642,20230731
1031,富元食品有限公司,99603676,新北市中和區建三路五七號,22115907,299074.22,2766064.1099999999,121.4861754608,25.0017925898,20230731
1032,全台物流股份有限公司加工廠,99605146,新北市林口區東林里宏昌街一之二號,23225023,291063.38,2775044.3799999999,121.4070818813,25.0831055976,20230731
1033,協錩食品有限公司新店廠,99602614,新北市新店區寶高路七巷二號四樓,16132132,305694.65,2763446.9500000002,121.5516559953,24.9779361206,20230731
1034,茹美食品有限公司,99609982,新北市板橋區國慶路二七號,16077124,296303.37,2765370.8999999999,121.4587023317,24.9956213326,20230731
1035,享記食品有限公司汐止廠,99690207,新北市汐止區大同路三段三六九巷二五號,86153757,318197.4,2774120.2000000002,121.6760173709,25.0737808208,20230731
1036,吉米地食品有限公司,99607830,新北市土城區中華路一段七０巷二號,80574181,294914.77,2764578.0899999999,121.4449208205,24.9885055265,20230731
1037,馥御食品企業有限公司深坑廠,99689735,新北市深坑區北深路三段一五五巷九號七樓,86275772,310815.13,2766214.52,121.6024940783,25.0027248361,20230731
1038,優奇有限公司五股廠,99602059,新北市五股區成泰路3段42號4樓,89504594,294624.98,2775682.8900000001,121.4424097282,25.0887689452,20230731
1039,親民食品有限公司三重廠,99608099,新北市三重區光復路1段78、82、82-1、82-2、82-3、82-5、82-6、82-7、82-8號3樓,22719060,297615.35,2771446.9700000002,121.4719087282,25.0504358174,20230731
1040,龐德國際開發有限公司汐止廠,99619135,新北市汐止區福德一路三四二巷二弄三號五樓,86853153,313524.51,2772936.9500000002,121.6296443137,25.0633024116,20230731
1041,第一香食品企業有限公司,99616074,新北市新店區民權路四二巷五九弄一號,16522476,304359.86,2764095.02,121.5384608458,24.9838353044,20230731
1042,新力香食品有限公司,99604397,新北市三峽區介壽路一段三三八巷一二號,16186501,288511.43,2758041.5800000001,121.3813094121,24.9296685896,20230731
1043,展群食品實業有限公司汐止廠,99619290,新北市汐止區福德一路三九二巷四一弄二三、二五號,86168908,313098.83,2772786.8599999999,121.6254183715,25.0619652244,20230731
1044,統皓食品股份有限公司五股廠,99614804,新北市五股區五權路49號3、4樓,97212331,295676.11,2773508.6800000002,121.4527580718,25.069108734,20230731
1045,頂記食品股份有限公司五股廠,99601381,新北市五股區五工路一四四號,5174211,295361.61,2773645.8100000001,121.4496453101,25.0703562494,20230731
1046,華福食品股份有限公司林口廠,99600267,新北市林口區宏昌街八巷一號,23140643,290895.23,2775218.6000000001,121.4054201377,25.0846829995,20230731
1047,忠慷股份有限公司,99601150,新北市樹林區備內街五二之三號(一樓),23682766,291602.51,2764471.2000000002,121.4121073682,24.9876350548,20230731
1048,吉益食品有限公司,99602571,新北市新莊區中原東路三一號一、二樓及三三號二樓,22373003,296878.28,2771893.3900000001,121.46461911,25.0544890785,20230731
1049,中原食品工業開發股份有限公司三峽廠,99604964,新北市三峽區正義街16之1號,22640634,287320.68,2756908.7000000002,121.3694892494,24.919470322,20230731
1050,喜生食品工業股份有限公司樹林廠,99608038,新北市樹林區佳園路二段一七之一號,12663806,289659.2,2761810.4900000002,121.3927814038,24.9636656351,20230731
1051,尚品肉鬆實業有限公司,99689455,新北市中和區立言街五六號一、二樓,80094275,299296.85,2766653.0299999998,121.488402041,25.0071021412,20230731
1052,福泰食品有限公司,99691866,新北市樹林區俊安街26號,80557508,292346.98,2767386.0699999998,121.4195711547,25.0139303138,20230731
1053,多利生醫股份有限公司,99692644,新北市五股區五權七路20號4樓,80534604,295251.22,2773210.3100000001,121.4485367265,25.0664278377,20230731
1054,歐邁食品有限公司三重廠,99693970,新北市三重區溪尾街37號1樓,97369305,299566.31,2774264.1400000001,121.4913452934,25.0758064541,20230731
1055,瑞聯興業股份有限公司汐止廠,99694063,新北市汐止區福德一路三九二巷四０號,20970525,313236.13,2772836.4900000002,121.6267814007,25.0624075782,20230731
1056,華福食品股份有限公司蛋糕廠,99694328,新北市林口區宏昌街八巷三號,23140643,290922.73,2775250.98,121.4056937197,25.0849746111,20230731
1057,春泉生技開發股份有限公司,99694423,新北市中和區立德街七八號一樓,27656141,299228.59,2766739.29,121.4877288337,25.0078830664,20230731
1058,慶利食品有限公司,99694764,新北市土城區中央路一段三六五巷一弄一七號,24282330,294816.79,2763756.5899999999,121.4439236008,24.9810918805,20230731
1059,海聖股份有限公司八里廠,99694960,新北市八里區中山路二段六六號一、二樓,89944354,291209.23,2783164.7599999998,121.4087715246,25.1564124772,20230731
1060,北記企業社二廠,99695490,新北市樹林區忠愛街六號四樓,13784103,291285.23,2767610.7000000002,121.4090583516,25.0159875378,20230731
1061,德裕食品有限公司,99695559,新北市淡水區奎柔山路71號,16654841,295647.31,2788690.7400000002,121.4529780584,25.2061722644,20230731
1062,魔術食品工業股份有限公司二廠,99695713,新北市樹林區武林街九之一號,23930626,292221.97,2766082.1000000001,121.4182927823,25.0021613377,20230731
1063,展安食品有限公司,99697020,新北市土城區中華路二段二四三號,28082214,294195.17,2762806.1299999999,121.4377360652,24.9725292339,20230731
1064,悅豐食品有限公司,99697130,新北市中和區中山路2段340巷23號,28801431,299803.27,2766214.0299999998,121.4934033711,25.0031223005,20230731
1065,甲寅國際興業有限公司,99718049,新北市新莊區化成路一九五巷二六號一樓,28899912,296779.85,2771474.6800000002,121.4636294215,25.0507120606,20230731
1066,順成食品實業有限公司五股廠,99718076,新北市五股區五工二路一三０號,28200887,295865.12,2773702.1000000001,121.4546380097,25.0708492852,20230731
1067,汶達生物科技有限公司,99718145,新北市三重區後竹圍街二九七、二九九號,80086036,298283.15,2773594.1099999999,121.4786023242,25.0697989873,20230731
1068,宏野國際有限公司,99718373,新北市中和區建一路81巷2號3樓,28947344,299299.41,2766158.1499999999,121.488409734,25.0026342832,20230731
1069,旺來旺食品股份有限公司台北廠,99718417,新北市新莊區新樹路67巷40弄3號1樓,84548643,294494.76,2769186.6000000001,121.4409088101,25.0301240662,20230731
1070,頂好企業股份有限公司,99718523,新北市土城區復興街11號（1、2樓）,3394823,293114.29,2762341.8999999999,121.4270161147,24.9683691701,20230731
1071,老協珍股份有限公司,99718617,新北市八里區中山路2段66號3樓,29035400,291209.23,2783164.7599999998,121.4087715246,25.1564124772,20230731
1072,秉瀚食品股份有限公司,99718668,新北市三重區新北大道2段139巷27號1、2樓,24214116,297082.62,2772540.0299999998,121.4666664862,25.0603205991,20230731
1073,亞世欣實業股份有限公司,99718865,新北市樹林區柑園街二段一二二巷五號五樓,12797827,288799.11,2760893.3599999999,121.3842375589,24.9554078128,20230731
1074,美又廉食品工業有限公司二廠,99719038,新北市三重區光復路二段一０二巷五二號二樓,70353842,297332.11,2772287.0800000001,121.4691305843,25.058029162,20230731
1075,達弘食品有限公司,99719244,新北市三重區光華路二七號,28640800,297267.44,2772498.9500000002,121.46849686,25.0599439937,20230731
1076,東雅食品有限公司,99719402,新北市三重區中興北街一五三之五號,24359914,297335.33,2771747.77,121.4691439361,25.0531602459,20230731
1077,美食達人股份有限公司二廠,99719591,新北市新莊區五權三路一二巷三號二樓,27617149,295698.84,2772835.2599999998,121.4529610878,25.0630284697,20230731
1078,爵品國際有限公司,99719620,新北市中和區員山路五０四號五樓之八,24391251,298403.35,2766759.9700000002,121.4795538279,25.0080964333,20230731
1079,東南亞國際事業有限公司,99719615,新北市汐止區大同路一段二九二巷二七號一樓,27322877,314166.54,2772245.7799999998,121.6359755181,25.0570356104,20230731
1080,鼎泰豐小吃店股份有限公司中央廚房廠,99719647,新北市中和區立言街三六號一、二、三、四樓,86125275,299125.66,2766524.4399999999,121.4867015178,25.0059468075,20230731
1081,宏柏國際有限公司新莊廠,99719817,新北市新莊區中正路五一四巷三三弄四三號一、二樓,80742531,293444.92,2769561.2799999998,121.4305178018,25.0335372075,20230731
1082,伯美食品有限公司,99719876,新北市五股區五工二路一０二號二樓,25028048,296213.57,2773372.27,121.4580809427,25.0678609425,20230731
1083,馥茂企業社,99725709,新北市鶯歌區大湖路二四九號一樓,14264973,284916.67,2762821.77,121.3458379656,24.9729122733,20230731
1084,昱品食品有限公司,99725737,新北市樹林區忠愛街二號一樓,28370072,291305.6,2767608.0600000001,121.4092601297,25.0159631457,20230731
1085,友助食品科技有限公司,99725735,新北市林口區工七路一號,34144126,290333,2774717,121.399831763,25.0801696412,20230731
1086,麥之田食品屋,99725864,新北市五股區五工二路一０六巷五號三樓,31435281,296194.97,2773483.1200000001,121.4579002186,25.0688622727,20230731
1087,東芳食品有限公司三重廠,99725892,新北市三重區興德路一四一巷一二、一四、一六號一、二、三樓,86589669,297367.97,2771777.5899999999,121.4694684109,25.0534284239,20230731
1088,穀豐食品工業有限公司鶯歌二廠,99725960,新北市鶯歌區中正三路四九一巷六號一、二、三樓,16928032,282396.61,2758380.2599999998,121.320774033,24.9328688072,20230731
1089,新興寧波食品有限公司深坑一廠,99726015,新北市深坑區松柏街四七巷一八號一樓,12914037,314414.15,2767338.0299999998,121.6382002283,25.0127189716,20230731
1090,雙翼食品有限公司,99726070,新北市樹林區忠愛街1號(1樓)及3號(1、2樓),25036878,291335.5,2767578.1499999999,121.409555482,25.0156923629,20230731
1091,國鼎生物科技股份有限公司,1000084,新北市淡水區中正東路一段3巷19號10樓,80280616,295522.18,2784214.79,121.4515874152,25.1657677527,20230731
1092,佑善生技有限公司,1000119,新北市板橋區國慶路49巷19弄1號2樓,29083660,296360.09,2765435.3100000001,121.4592663979,24.9962011322,20230731
1093,洪記食品行,1000241,新北市中和區連城路222巷8弄4號1樓,30310122,299556.44,2765662.6899999999,121.4909383113,24.9981528642,20230731
1094,賽門鄧普拉食品有限公司,65000018,新北市樹林區俊興街224巷1、3號1樓,29139741,292211.61,2767514.52,121.4182339209,25.0150936809,20230731
1095,沛騰食品有限公司,65000904,新北市汐止區福德一路392巷22弄3號1、2樓,24262405,313295.62,2772790.7200000002,121.62736897,25.0619918474,20230731
1096,康天國際有限公司,65000206,新北市汐止區康寧街169巷29號10樓,53203784,312815.02,2773555.6299999999,121.6226405544,25.0689173603,20230731
1097,統一企業股份有限公司,65000332,新北市五股區五工一路131號3樓,73251209,295432.51,2773665.7000000002,121.4503486869,25.0705337039,20230731
1098,菜籃子生物科技有限公司,65000346,新北市汐止區大同路1段177號地下1樓,29053130,313867.04,2772246.27,121.6330071949,25.0570527161,20230731
1099,合一食品股份有限公司,65000501,新北市新店區寶橋路233之1號地下一層之2,53323486,305660.94,2763564.2799999998,121.5513268484,24.978996569,20230731
1100,日發麻油行,T6500016,新北市三重區瑞德里11鄰仁興街24巷2號1樓,35824888,300363,2774192.6499999999,121.4992399923,25.0751346555,20230731
1101,哈肯舖股份有限公司,65001013,新北市新店區寶興路45巷1號3樓,29036421,305483.63,2762992.2000000002,121.5495477482,24.973838303,20230731
1102,谷和食品廠,65001183,新北市鶯歌區中正三路171之1號1樓,1968014,284093.48,2759041.2400000002,121.3375915633,24.9387992657,20230731
1103,來新開發有限公司,65001191,新北市中和區員山路581巷31弄2之6號1樓,84289765,298165.35,2767020.8999999999,121.477204987,25.0104597066,20230731
1104,鈺宏食品有限公司,65001197,新北市樹林區三俊街85巷6號1樓,53412987,292012.82,2767592.1800000002,121.4162667019,25.0158004044,20230731
1105,香香美食商行,65001231,新北市中和區員山路550號(1樓),26722903,298337.42,2767004.21,121.4789092219,25.0103034759,20230731
1106,德記香料化學有限公司,65001489,新北市深坑區北深路3段141巷2號4樓,20992859,310901.72,2766190.9300000002,121.6033508542,25.002508371,20230731
1107,法蘭司蛋糕有限公司三重廠,65001581,新北市三重區興德路143號(1、2、3層),28208895,297381.31,2771716.5899999999,121.4695985926,25.0528773032,20230731
1108,緻宏食品股份有限公司,65001667,新北市中和區中山路2段380巷17、19號1樓,12708085,299542.39,2766352.1499999999,121.4908238576,25.0043777358,20230731
1109,白雞食品工業開發有限公司,65001782,新北市三峽區正義街18號1樓,86267793,287294.8,2756848.3799999999,121.3692313779,24.9189263176,20230731
1110,欣樂企業股份有限公司,T6500237,新北市三重區三和路二段13巷2、2-1號3、4樓,28811233,300610.33,2773285.7200000002,121.5016583166,25.0669386692,20230731
1111,阮的肉干有限公司,65001835,新北市三重區中興北街204巷11號1丶3樓,29146270,297254.35,2772411.9199999999,121.4683641582,25.0591586503,20230731
1112,新錸國際實業有限公司,T6500267,新北市三重區重新路5段510號2樓,89650596,297723.17,2771034.6800000002,121.4729630754,25.0467102572,20230731
1113,百鮮企業有限公司,65001978,新北市林口區工四路8號1、2樓,22857149,290504.3,2774489.8100000001,121.4015232241,25.0781139728,20230731
1114,中原光合農場股份有限公司,65001990,新北市三峽區正義街18號1、2樓,53956735,287294.8,2756848.3799999999,121.3692313779,24.9189263176,20230731
1115,祥發實業有限公司,65002109,新北市樹林區三俊街199巷61號1.2樓,53724010,292412.46,2767856.0600000001,121.420234389,25.0181715659,20230731
1116,宜興國際食品有限公司,65002211,新北市三重區光復路1段61巷25弄1號1樓,54045790,297768.07,2771236.3700000001,121.4734150393,25.0485296452,20230731
1117,粵成企業有限公司,65002245,新北市新莊區中正路544之2號,54033204,293428.81,2769335.8599999999,121.4303510665,25.0315024979,20230731
